Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCF_013426895.1_GCF_013426895.1_ASM1342689v1_genomic	100.0	1.12	Neural Network (Specific Model)	11	0.855	2703868	318.20002355990107	9470940	0.62	8489	5	3759946	None
GCF_014164775.1_GCF_014164775.1_ASM1416477v1_genomic	100.0	1.15	Neural Network (Specific Model)	11	0.904	382248	326.0054397098821	3572861	0.69	3309	17	662020	None
GCF_014195685.1_GCF_014195685.1_ASM1419568v1_genomic	100.0	0.02	Neural Network (Specific Model)	11	0.926	1612464	312.63490520175014	2079099	0.64	2057	2	1612464	None
GCF_014196765.1_GCF_014196765.1_ASM1419676v1_genomic	100.0	0.66	Neural Network (Specific Model)	11	0.874	549308	314.7094705990108	5889117	0.64	5459	29	742453	None
GCF_014203125.1_GCF_014203125.1_ASM1420312v1_genomic	99.98	0.3	Neural Network (Specific Model)	11	0.858	117052	315.21875	5177157	0.66	4704	73	395540	None
GCF_014206945.1_GCF_014206945.1_ASM1420694v1_genomic	99.98	0.0	Neural Network (Specific Model)	11	0.861	126776	304.1613104524181	3393295	0.36	3205	58	777960	None
GCF_014256275.1_GCF_014256275.1_ASM1425627v1_genomic	100.0	3.48	Neural Network (Specific Model)	11	0.885	7821090	316.66391652511527	8824702	0.67	8242	6	7821090	None
GCF_014274685.1_GCF_014274685.1_ASM1427468v1_genomic	99.48	0.1	Neural Network (Specific Model)	11	0.899	4254614	353.5484764542936	4254614	0.55	3610	1	4254614	None
GCF_014635565.1_GCF_014635565.1_ASM1463556v1_genomic	93.27	0.3	Neural Network (Specific Model)	11	0.895	971532	294.61820199778026	1777222	0.37	1802	11	971532	None
GCF_900046455.1_GCF_900046455.1_Cellulomonas_timonensis_genomic	99.97	1.78	Neural Network (Specific Model)	11	0.91	1097545	336.2762476138533	4057828	0.72	3667	13	1105090	None
GCF_900069005.1_GCF_900069005.1_Paenibacillus_numidis_genomic	100.0	1.83	Neural Network (Specific Model)	11	0.856	230752	325.92313694888804	5846629	0.48	5126	46	840599	None
GCF_900089585.1_GCF_900089585.1_IMG-taxon_2622736535_annotated_assembly_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.899	4643122	325.8376971608833	6885700	0.74	6340	5	4643122	None
GCF_900099965.1_GCF_900099965.1_IMG-taxon_2675903065_annotated_assembly_genomic	100.0	1.66	Neural Network (Specific Model)	11	0.884	367974	322.2376905311778	11811824	0.71	10825	68	759783	None
GCF_900103345.1_GCF_900103345.1_IMG-taxon_2636416017_annotated_assembly_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.897	6727386	338.1420416386837	6727386	0.61	5956	1	6727386	None
GCF_900104805.1_GCF_900104805.1_IMG-taxon_2667527434_annotated_assembly_genomic	100.0	0.48	Neural Network (Specific Model)	11	0.885	4642193	331.17270531400965	4642193	0.67	4140	1	4642193	None
GCF_900108855.1_GCF_900108855.1_IMG-taxon_2622736476_annotated_assembly_genomic	100.0	0.94	Neural Network (Specific Model)	11	0.875	791334	348.1839752966033	7340093	0.41	6153	18	1141941	None
GCF_900110285.1_GCF_900110285.1_IMG-taxon_2636415977_annotated_assembly_genomic	100.0	0.24	Neural Network (Specific Model)	11	0.896	88625	300.7037925021796	4610056	0.64	4588	129	241682	None
GCF_900112225.1_GCF_900112225.1_IMG-taxon_2667527446_annotated_assembly_genomic	100.0	0.03	Neural Network (Specific Model)	11	0.896	137570	340.42889206284434	5580237	0.66	4901	64	423005	None
GCF_900113255.1_GCF_900113255.1_IMG-taxon_2687453689_annotated_assembly_genomic	100.0	0.3	Gradient Boost (General Model)	11	0.892	222286	325.80036344755973	4212260	0.65	3852	66	616678	None
GCF_900113685.1_GCF_900113685.1_IMG-taxon_2663762759_annotated_assembly_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.918	243524	313.7220461747397	4518250	0.71	4418	43	460622	None
GCF_900115345.1_GCF_900115345.1_IMG-taxon_2675903692_annotated_assembly_genomic	99.98	1.46	Neural Network (Specific Model)	11	0.883	540869	312.9487867726004	9873592	0.7	9314	45	1806213	None
GCF_900115745.1_GCF_900115745.1_IMG-taxon_2617270762_annotated_assembly_genomic	100.0	0.6	Neural Network (Specific Model)	11	0.893	252988	308.5586808923375	3200202	0.69	3093	25	482458	None
GCF_900120295.1_GCF_900120295.1_PRJEB18018_genomic	99.67	0.17	Neural Network (Specific Model)	11	0.902	682305	315.90701816886354	2944302	0.38	2807	10	1196008	None
GCF_900128485.1_GCF_900128485.1_PRJEB18048_genomic	100.0	0.27	Neural Network (Specific Model)	11	0.869	565842	307.33812949640287	2353688	0.57	2224	22	820857	None
GCF_900129485.1_GCF_900129485.1_IMG-taxon_2654588106_annotated_assembly_genomic	99.98	0.02	Neural Network (Specific Model)	11	0.848	57438	282.7400461627236	3463618	0.36	3466	109	477707	None
GCF_900129545.1_GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.9	485231	355.5176268271711	4129111	0.37	3489	27	1381259	None
GCF_900142395.1_GCF_900142395.1_IMG-taxon_2585428192_annotated_assembly_genomic	99.97	0.23	Neural Network (Specific Model)	11	0.873	163033	326.5178739416745	4767747	0.61	4252	64	673774	None
GCF_900156515.1_GCF_900156515.1_IMG-taxon_2681812931_annotated_assembly_genomic	99.96	0.03	Neural Network (Specific Model)	11	0.861	105590	307.1196660482375	2303370	0.44	2156	47	318827	None
GCF_900156695.1_GCF_900156695.1_IMG-taxon_2681813513_annotated_assembly_genomic	99.99	0.09	Neural Network (Specific Model)	11	0.884	813265	315.32361963190186	3481684	0.68	3260	27	927645	None
GCF_900167345.1_GCF_900167345.1_IMG-taxon_2568526007_annotated_assembly_genomic	100.0	0.01	Neural Network (Specific Model)	11	0.878	222082	325.9216995447648	3665830	0.44	3295	57	327116	None
GCF_900168015.1_GCF_900168015.1_IMG-taxon_2595698248_annotated_assembly_genomic	99.95	0.02	Neural Network (Specific Model)	11	0.896	1018916	333.66279069767444	4028641	0.42	3612	10	2005108	None
GCF_900186975.1_GCF_900186975.1_50569_F01_genomic	98.92	0.31	Neural Network (Specific Model)	11	0.859	2175244	343.75936123348015	2175244	0.64	1816	1	2175244	None
GCF_900215535.1_GCF_900215535.1_IMG-taxon_2718217650_annotated_assembly_genomic	100.0	0.03	Neural Network (Specific Model)	11	0.874	383186	341.08610763454317	4669744	0.66	3995	33	1177164	None
GCF_900243045.1_GCF_900243045.1_PRJEB14662_genomic	99.29	8.28	Gradient Boost (General Model)	11	0.873	3305415	338.89326577312846	7114556	0.48	6118	17	3307300	None
GCF_900582625.1_GCF_900582625.1_p13.H9_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.889	978061	318.11513353115726	5422834	0.61	5055	327	1121580	None
GCF_900636535.1_GCF_900636535.1_42727_A01_genomic	100.0	1.95	Neural Network (Specific Model)	11	0.881	5606922	317.3913796421012	5606922	0.37	5197	1	5606922	None
GCF_900638635.1_GCF_900638635.1_58174_G01_genomic	100.0	1.65	Neural Network (Specific Model)	11	0.819	1995085	301.4767955801105	1995085	0.39	1810	1	1995085	None
GCA_000210015.1_GCA_000210015.1_ASM21001v1_genomic	99.99	0.77	Neural Network (Specific Model)	11	0.866	3757491	315.4349593495935	3757491	0.42	3444	1	3757491	None
GCA_000715605.1_GCA_000715605.1_ASM71560v1_genomic	83.47	0.0	Neural Network (Specific Model)	11	0.726	76723	204.71622010947854	8761485	0.72	10413	255	281426	None
GCA_000715685.1_GCA_000715685.1_ASM71568v1_genomic	86.1	0.21	Gradient Boost (General Model)	11	0.729	49249	210.1538549140189	7558468	0.72	8781	325	194239	None
GCA_000949895.1_GCA_000949895.1_ASM94989v1_genomic	99.99	1.43	Neural Network (Specific Model)	11	0.88	264849	314.05128205128204	6298483	0.59	5889	74	621053	None
GCA_001312805.1_GCA_001312805.1_ASM131280v1_genomic	58.11	0.61	Gradient Boost (General Model)	11	0.828	1366	161.07114509728004	5987311	0.67	10331	4996	12396	None
GCA_001465345.1_GCA_001465345.1_ASM146534v1_genomic	99.88	0.34	Neural Network (Specific Model)	11	0.83	3746111	311.453781512605	3746111	0.36	3332	1	3746111	None
GCA_003142185.1_GCA_003142185.1_20120700_S3X_genomic	100.0	1.86	Gradient Boost (General Model)	11	0.884	72997	335.1587301587302	5791462	0.62	5103	119	246101	None
GCA_003268905.1_GCA_003268905.1_ASM326890v1_genomic	100.0	0.75	Neural Network (Specific Model)	11	0.883	125181	318.3321091290661	4114188	0.63	3812	83	365903	None
GCA_003577305.1_GCA_003577305.1_ASM357730v1_genomic	90.2	2.33	Gradient Boost (General Model)	11	0.924	101651	323.91571524513097	3123305	0.69	2978	46	289225	None
GCA_004020365.1_GCA_004020365.1_ASM402036v1_genomic	100.0	0.98	Neural Network (Specific Model)	11	0.859	93017	291.34193548387094	7244245	0.62	7130	277	467941	None
GCA_007858575.1_GCA_007858575.1_ASM785857v1_genomic	56.3	2.87	Gradient Boost (General Model)	11	0.769	7187773	170.83390441839495	7280365	0.73	11090	2	7187773	None
GCA_013288235.1_GCA_013288235.1_ASM1328823v1_genomic	70.26	0.02	Neural Network (Specific Model)	11	0.877	30442	309.59177750906895	4371386	0.42	4135	224	89483	None
GCA_014639875.1_GCA_014639875.1_ASM1463987v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.896	830169	321.6693711967546	3712001	0.62	3451	24	866222	None
GCA_014645015.1_GCA_014645015.1_ASM1464501v1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.899	703245	314.5895393141669	3023542	0.64	2887	9	1436298	None
GCA_014647535.1_GCA_014647535.1_ASM1464753v1_genomic	99.99	0.01	Neural Network (Specific Model)	11	0.946	82383	293.5870048954161	2080570	0.68	2247	64	147640	None
GCA_014648555.1_GCA_014648555.1_ASM1464855v1_genomic	99.88	0.61	Neural Network (Specific Model)	11	0.866	208654	321.15357859531775	8308149	0.73	7475	125	554401	None
GCA_014649735.1_GCA_014649735.1_ASM1464973v1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.867	400468	316.25616813889735	7170078	0.73	6566	70	647323	None
GCA_900078375.1_GCA_900078375.1_MHPYR_PRJEB13035_v1_genomic	99.83	2.3	Neural Network (Specific Model)	11	0.919	131946	314.61424287856073	6832073	0.66	6670	92	352411	None
GCA_900543845.1_GCA_900543845.1_UMGS616_genomic	93.87	0.33	Neural Network (Specific Model)	11	0.869	25584	331.42279618192026	2034771	0.6	1781	123	142783	None
GCA_900762445.1_GCA_900762445.1_SRS142712_7_genomic	97.65	0.34	Gradient Boost (General Model)	11	0.857	158187	328.25385023898036	2160199	0.49	1883	40	431303	None
GCA_902805995.1_GCA_902805995.1_AVDCRST-MAG15_genomic	84.85	4.63	Gradient Boost (General Model)	11	0.889	8496	272.6760606060606	3030497	0.69	3300	504	27745	None
GCF_000010285.1_GCF_000010285.1_ASM1028v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.881	2697540	342.72385479688853	2697540	0.71	2314	1	2697540	None
GCF_000010805.1_GCF_000010805.1_ASM1080v1_genomic	100.0	0.78	Neural Network (Specific Model)	11	0.899	7913450	323.2254997562165	8834939	0.68	8204	6	7913450	None
GCF_000018685.1_GCF_000018685.1_ASM1868v1_genomic	99.95	0.73	Neural Network (Specific Model)	11	0.829	4847594	327.40879120879123	4847594	0.35	4095	1	4847594	None
GCF_000024265.1_GCF_000024265.1_ASM2426v1_genomic	100.0	0.24	Neural Network (Specific Model)	11	0.876	3632260	340.8995507060334	3632260	0.64	3116	1	3632260	None
GCF_000024945.1_GCF_000024945.1_ASM2494v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.873	2132142	333.0171581769437	2132142	0.39	1865	1	2132142	None
GCF_000147815.2_GCF_000147815.2_ASM14781v3_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.873	10657107	343.5117976933658	11138313	0.71	9451	3	10657107	None
GCF_000154205.1_GCF_000154205.1_ASM15420v1_genomic	99.98	0.55	Neural Network (Specific Model)	11	0.905	287799	365.2178370066633	4719097	0.46	3902	33	513255	None
GCF_000156195.1_GCF_000156195.1_ASM15619v1_genomic	99.97	0.33	Neural Network (Specific Model)	11	0.894	280974	352.25578592092575	4892401	0.43	4148	33	539253	None
GCF_000194945.1_GCF_000194945.1_ASM19494v1_genomic	99.97	0.04	Neural Network (Specific Model)	11	0.894	1343067	312.10963302752293	2280483	0.43	2180	7	1343067	None
GCF_000296215.2_GCF_000296215.2_ASM29621v2_genomic	100.0	1.1	Neural Network (Specific Model)	11	0.849	7833499	306.6889932329789	7833499	0.64	7241	1	7833499	None
GCF_000308475.2_GCF_000308475.2_ASM30847v2_genomic	100.0	0.79	Neural Network (Specific Model)	11	0.888	125769	323.2507356547327	8895094	0.68	8156	115	482160	None
GCF_000312425.1_GCF_000312425.1_ASM31242v1_genomic	97.15	0.31	Gradient Boost (General Model)	11	0.922	5792259	314.04315659679406	5792259	0.65	5677	1	5792259	None
GCF_000342165.1_GCF_000342165.1_Alphaproteobacteria-version1_genomic	100.0	1.64	Neural Network (Specific Model)	11	0.907	260593	327.6663343303423	3253933	0.64	3009	38	598343	None
GCF_000368865.1_GCF_000368865.1_Acin_bouv_CIP_107468_V1_genomic	99.98	0.62	Neural Network (Specific Model)	11	0.847	877003	307.72549019607845	3388822	0.45	3111	6	1245121	None
GCF_000380105.1_GCF_000380105.1_ASM38010v1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.851	51075	292.15652913653764	2416134	0.39	2351	90	167162	None
GCF_000381605.1_GCF_000381605.1_ASM38160v1_genomic	99.99	0.53	Neural Network (Specific Model)	11	0.88	943631	348.8037549407115	6009926	0.58	5060	13	1636164	None
GCF_000382045.1_GCF_000382045.1_ASM38204v1_genomic	100.0	0.95	Neural Network (Specific Model)	11	0.911	406258	329.85910206438575	7515890	0.68	6927	48	1681451	None
GCF_000493015.1_GCF_000493015.1_Ente_cloa_complex_MGH_24_V1_genomic	100.0	0.02	Neural Network (Specific Model)	11	0.89	4736514	324.77041993539456	4736514	0.56	4334	1	4736514	None
GCF_000503215.1_GCF_000503215.1_Pseudomonas_sp_2-92_R01_genomic	100.0	3.13	Neural Network (Specific Model)	11	0.899	622148	330.4599691410938	6419614	0.6	5833	19	1349399	None
GCF_000614145.1_GCF_000614145.1_ASM61414v1_genomic	98.16	0.63	Neural Network (Specific Model)	11	0.875	79402	304.75882352941176	4782583	0.39	4590	144	241154	None
GCF_000620665.1_GCF_000620665.1_ASM62066v1_genomic	99.85	0.04	Neural Network (Specific Model)	11	0.926	696402	304.19484645252385	2785891	0.65	2833	11	1085164	None
GCF_000708265.2_GCF_000708265.2_Genome_assembly_for_Pedobacter_sp._R20-19_genomic	99.97	0.62	Neural Network (Specific Model)	11	0.877	551591	341.01070763500934	5006523	0.37	4296	15	871995	None
GCF_000717335.1_GCF_000717335.1_ASM71733v1_genomic	100.0	2.87	Neural Network (Specific Model)	11	0.899	241710	323.2490413293566	10103604	0.69	9388	136	518515	None
GCF_000718635.1_GCF_000718635.1_ASM71863v1_genomic	98.29	4.21	Gradient Boost (General Model)	11	0.864	268175	340.8215465052284	8588807	0.72	7268	118	1006958	None
GCF_000719695.1_GCF_000719695.1_ASM71969v1_genomic	99.62	4.19	Neural Network (Specific Model)	11	0.867	117846	336.7309063136456	9138054	0.74	7856	207	294179	None
GCF_000720765.1_GCF_000720765.1_ASM72076v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.879	508937	323.14212205413196	10697161	0.7	9717	163	1006568	None
GCF_000737715.1_GCF_000737715.1_ASM73771v1_genomic	99.84	0.04	Neural Network (Specific Model)	11	0.874	295146	326.2765369070411	5256156	0.38	4701	31	739097	None
GCF_000745855.1_GCF_000745855.1_ASM74585v1_genomic	99.77	0.01	Gradient Boost (General Model)	11	0.916	123864	316.56567897322134	6535173	0.7	6311	132	554567	None
GCF_000757425.2_GCF_000757425.2_Tmorbiroseiassem5_genomic	100.0	0.25	Neural Network (Specific Model)	11	0.863	1050954	310.6801075268817	4413398	0.5	4092	6	1859919	None
GCF_000768065.1_GCF_000768065.1_ASM76806v1_genomic	100.0	0.0	Neural Network (Specific Model)	11	0.909	4869099	351.019128831528	5020969	0.64	4339	17	4869099	None
GCF_000770585.1_GCF_000770585.1_ASM77058v1_genomic	99.92	1.09	Neural Network (Specific Model)	11	0.882	52410	299.1830799735625	3070855	0.37	3026	157	141408	None
GCF_000836725.1_GCF_000836725.1_ASM83672v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.889	37018	266.9572930354796	2736908	0.42	3044	159	99258	None
GCF_000949425.1_GCF_000949425.1_ASM94942v1_genomic	100.0	0.2	Neural Network (Specific Model)	11	0.836	5770242	304.2971191865939	5787303	0.41	5311	2	5770242	None
GCF_000954135.1_GCF_000954135.1_ASM95413v2_genomic	99.99	0.11	Neural Network (Specific Model)	11	0.893	3503899	319.95936507936506	5072301	0.65	4725	3	3503899	None
GCF_000968375.1_GCF_000968375.1_ASM96837v1_genomic	100.0	1.77	Neural Network (Specific Model)	11	0.848	5749410	312.25863392171914	5749410	0.3	5212	1	5749410	None
GCF_000971215.1_GCF_000971215.1_ASM97121v1_genomic	99.98	0.09	Neural Network (Specific Model)	11	0.921	355186	325.57490025389916	2918791	0.72	2757	17	822161	None
GCF_000971975.1_GCF_000971975.1_ASM97197v1_genomic	99.56	1.49	Neural Network (Specific Model)	11	0.869	204892	324.62071023575055	7495641	0.48	6702	101	603835	None
GCF_000974785.1_GCF_000974785.1_ASM97478v1_genomic	99.57	1.15	Neural Network (Specific Model)	11	0.93	1203663	361.79893638780936	5693518	0.49	4889	23	2345168	None
GCF_001068775.1_GCF_001068775.1_ASM106877v1_genomic	100.0	0.01	Neural Network (Specific Model)	11	0.88	38333	300.0969515242379	2043463	0.39	2001	155	100384	None
GCF_001189035.1_GCF_001189035.1_ASM118903v1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.858	544279	324.50190155384115	10419108	0.71	9203	42	1652690	None
GCF_001274715.1_GCF_001274715.1_ASM127471v1_genomic	100.0	4.32	Neural Network (Specific Model)	11	0.82	4944581	271.0279077019021	6348994	0.43	6414	28	4944581	None
GCF_001294535.1_GCF_001294535.1_ASM129453v1_genomic	100.0	1.99	Gradient Boost (General Model)	11	0.893	176187	296.79557470139025	5079079	0.6	5107	93	477258	None
GCF_001423245.1_GCF_001423245.1_Leaf324_genomic	99.93	0.31	Neural Network (Specific Model)	11	0.893	370590	315.23384394447106	4415253	0.68	4178	30	818850	None
GCF_001428565.1_GCF_001428565.1_Root190_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.926	651087	325.9201848351187	5014917	0.7	4761	14	922209	None
GCF_001428745.1_GCF_001428745.1_Root227_genomic	100.0	0.4	Neural Network (Specific Model)	11	0.922	1071516	324.92503242542153	4067614	0.69	3855	7	1086373	None
GCF_001435445.1_GCF_001435445.1_ASM143544v1_genomic	99.99	0.95	Neural Network (Specific Model)	11	0.889	208708	308.99620637329286	2746576	0.35	2636	28	389712	None
GCF_001439845.1_GCF_001439845.1_MG336_genomic	100.0	0.53	Neural Network (Specific Model)	11	0.889	392630	328.1669950738916	6733097	0.6	6090	42	670499	None
GCF_001482195.1_GCF_001482195.1_ASM148219v1_genomic	99.97	0.14	Neural Network (Specific Model)	11	0.884	3965915	345.9670781893004	3988191	0.69	3402	6	3965915	None
GCF_001482365.1_GCF_001482365.1_ASM148236v1_genomic	100.0	0.3	Neural Network (Specific Model)	11	0.883	3504335	330.76495990129547	3638342	0.74	3242	5	3504335	None
GCF_001547895.1_GCF_001547895.1_ASM154789v1_genomic	100.0	0.32	Neural Network (Specific Model)	11	0.881	6885464	332.10617000328193	6885464	0.63	6094	1	6885464	None
GCF_001552135.1_GCF_001552135.1_ASM155213v1_genomic	97.77	6.31	Gradient Boost (General Model)	11	0.898	118151	335.1361424332344	9408892	0.73	8425	133	487924	None
GCF_001552195.1_GCF_001552195.1_ASM155219v1_genomic	98.53	2.04	Gradient Boost (General Model)	11	0.899	268219	324.8263201320132	7867648	0.72	7272	76	1074402	None
GCF_001580455.1_GCF_001580455.1_ASM158045v1_genomic	100.0	1.01	Neural Network (Specific Model)	11	0.914	4916630	329.16282642089095	4916630	0.68	4557	1	4916630	None
GCF_001591005.1_GCF_001591005.1_ASM159100v1_genomic	100.0	0.32	Neural Network (Specific Model)	11	0.903	61922	320.06647474483117	4053092	0.66	3821	134	336104	None
GCF_001612785.1_GCF_001612785.1_ASM161278v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.882	134838	320.519801980198	7477839	0.69	6868	113	482232	None
GCF_001612905.1_GCF_001612905.1_ASM161290v1_genomic	100.0	0.2	Neural Network (Specific Model)	11	0.9	230637	317.7526379258366	7013162	0.68	6634	69	730220	None
GCF_001633105.1_GCF_001633105.1_ASM163310v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.885	270337	324.2567103935419	5442520	0.66	4955	39	1301734	None
GCF_001693385.1_GCF_001693385.1_ASM169338v1_genomic	100.0	0.52	Neural Network (Specific Model)	11	0.839	8322773	292.8674199623352	8322773	0.62	7965	1	8322773	None
GCF_001700435.1_GCF_001700435.1_ASM170043v1_genomic	99.92	3.25	Neural Network (Specific Model)	11	0.887	601187	345.8851171064334	7877932	0.46	6746	32	1355521	None
GCF_001705435.1_GCF_001705435.1_ASM170543v1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.865	344532	327.3830637488107	5957886	0.6	5255	71	884545	None
