Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCF_900168295.1	99.99	0.76	Neural Network (Specific Model)	11	0.891	251144	325.22587131367294	4890976	0.65	4476	47	1029285	None
GCF_900199455.1	100.0	2.75	Neural Network (Specific Model)	11	0.86	328797	293.922425110395	8575853	0.62	8379	233	759695	None
GCF_900290235.1	99.96	0.12	Neural Network (Specific Model)	11	0.874	142982	344.62489466714817	9813744	0.71	8307	192	427846	None
GCF_900465755.1	99.66	0.41	Neural Network (Specific Model)	11	0.885	144694	309.27340405732366	5623817	0.62	5373	84	456065	None
GCF_900469625.1	99.86	0.17	Neural Network (Specific Model)	11	0.876	180129	315.9256321269212	6541281	0.63	6051	74	602934	None
GCF_900471925.1	100.0	1.38	Neural Network (Specific Model)	11	0.883	291386	307.0286503781268	7164395	0.6	6876	64	652807	None
GCF_900472485.1	99.99	0.0	Neural Network (Specific Model)	11	0.879	284519	311.4852362204724	6469767	0.6	6096	59	654104	None
GCF_900472585.1	99.99	0.09	Neural Network (Specific Model)	11	0.879	223285	303.13725822870714	6086980	0.63	5894	75	509628	None
GCF_900472605.1	99.99	0.76	Neural Network (Specific Model)	11	0.884	119060	311.97686703096537	5802484	0.61	5490	92	359485	None
GCF_900590755.1	100.0	0.11	Neural Network (Specific Model)	11	0.871	343973	326.3332059610241	5874605	0.58	5234	53	789763	None
GCF_900609065.1	99.93	0.01	Neural Network (Specific Model)	11	0.903	136051	318.7287218045113	3516484	0.64	3325	73	423350	None
GCF_902497625.1	100.0	3.61	Neural Network (Specific Model)	11	0.872	103687	317.09659408151873	5853376	0.59	5373	124	276331	None
GCF_902706225.1	100.0	4.31	Gradient Boost (General Model)	11	0.896	65657	299.2970682546954	4367039	0.7	4366	712	237121	None
GCA_000721375.1	100.0	0.05	Neural Network (Specific Model)	11	0.894	424889	333.62987606001303	8567421	0.7	7665	74	949074	None
GCA_001549895.1	100.0	6.79	Neural Network (Specific Model)	11	0.828	4698617	199.32864649907683	5026722	0.64	7041	3	4698617	None
GCA_001956915.1	81.83	0.02	Neural Network (Specific Model)	11	0.915	173433	332.4008200922604	4245395	0.73	3902	58	494346	None
GCA_002150995.1	90.49	1.4	Neural Network (Specific Model)	11	0.88	3268273	296.9209388511427	3268273	0.74	3238	1	3268273	None
GCA_002154585.1	99.46	0.16	Neural Network (Specific Model)	11	0.879	17869	305.8445752009185	7264127	0.72	6968	773	96023	None
GCA_003248315.1	83.05	3.57	Gradient Boost (General Model)	11	0.807	5756656	224.60804075755897	7475027	0.73	9029	4	5756656	None
GCA_004020645.1	100.0	4.29	Neural Network (Specific Model)	11	0.847	204545	290.33462618697337	7669013	0.62	7477	243	562254	None
GCA_004366385.1	95.3	0.55	Gradient Boost (General Model)	11	0.929	67866	304.74838245866283	2731342	0.72	2782	63	278170	None
GCA_004799395.1	99.85	1.69	Neural Network (Specific Model)	11	0.907	18191	295.1146678360009	4444126	0.68	4561	347	89023	None
GCA_004963905.1	100.0	0.14	Neural Network (Specific Model)	11	0.862	139810	291.5694803330462	7056689	0.64	6966	450	548977	None
GCA_011170125.1	100.0	1.44	Neural Network (Specific Model)	11	0.85	2193358	338.9445100354191	7083172	0.73	5929	9	2710683	None
GCA_013297645.1	83.38	0.74	Neural Network (Specific Model)	11	0.942	14711	293.1708428246014	2453518	0.68	2634	239	63826	None
GCA_013377015.1	99.97	0.36	Neural Network (Specific Model)	11	0.877	1411953	310.94691629955946	4825921	0.64	4540	34	1735816	None
GCA_014359905.1	100.0	8.28	Neural Network (Specific Model)	11	0.885	35697	290.77650265385165	6858921	0.63	6971	552	223631	None
GCA_014646255.1	100.0	1.6	Neural Network (Specific Model)	11	0.905	633608	317.82227542179663	9209394	0.69	8772	56	1277804	None
GCA_014647715.1	99.99	0.1	Neural Network (Specific Model)	11	0.859	73728	315.8955459203784	2796952	0.44	2537	130	275644	None
GCA_014648415.1	99.65	0.02	Gradient Boost (General Model)	11	0.904	1923813	331.7278678304239	7042850	0.72	6416	29	2105053	None
GCA_014648995.1	100.0	0.0	Neural Network (Specific Model)	11	0.884	311383	324.618349290995	9073213	0.71	8251	83	1105967	None
GCA_014650555.1	100.0	0.8	Neural Network (Specific Model)	11	0.881	552239	333.7397834912043	8382331	0.72	7390	49	1181871	None
GCA_014650575.1	100.0	0.06	Neural Network (Specific Model)	11	0.878	346038	334.2680577849117	7809671	0.73	6853	76	628053	None
GCA_014650675.1	100.0	0.43	Neural Network (Specific Model)	11	0.883	475457	339.80010411244143	8855698	0.72	7684	49	1108124	None
GCA_900086645.1	99.99	0.15	Neural Network (Specific Model)	11	0.911	3943601	322.94806243272336	3943601	0.71	3716	1	3943601	None
GCA_900465675.1	99.89	0.24	Neural Network (Specific Model)	11	0.878	338307	299.9993454426444	6253906	0.61	6111	49	843114	None
GCF_000092045.1	100.0	0.02	Neural Network (Specific Model)	11	0.864	4381608	301.3157978893508	6530228	0.61	6254	7	4381608	None
GCF_000190375.1	100.0	1.41	Neural Network (Specific Model)	11	0.919	43528	326.7819025522042	4129939	0.72	3879	164	169425	None
GCF_000225525.1	100.0	1.27	Neural Network (Specific Model)	11	0.864	31811	310.1238718116416	8221694	0.72	7645	525	266418	None
GCF_000300975.2	100.0	0.02	Neural Network (Specific Model)	11	0.876	120884	324.82645307044567	5408328	0.63	4869	93	299191	None
GCF_000314675.2	99.99	1.17	Neural Network (Specific Model)	11	0.878	2643477	305.39631610219845	5261968	0.61	5049	4	2643477	None
GCF_000336385.2	99.99	0.01	Neural Network (Specific Model)	11	0.853	61960	325.92525027808676	5144029	0.69	4495	183	146552	None
GCF_000342125.1	98.16	2.86	Gradient Boost (General Model)	11	0.871	47194	333.7417472746814	7477811	0.73	6513	266	192822	None
GCF_000376565.1	99.91	0.06	Neural Network (Specific Model)	11	0.893	135550	326.7609783212896	11828360	0.7	10794	178	429269	None
GCF_000381125.1	100.0	0.04	Neural Network (Specific Model)	11	0.923	92346	319.2494138335287	3532116	0.66	3412	89	217125	None
GCF_000389965.1	100.0	1.92	Neural Network (Specific Model)	11	0.903	9228054	346.53869121672057	9228054	0.71	8038	1	9228054	None
GCF_000426045.1	100.0	0.02	Neural Network (Specific Model)	11	0.926	277872	321.88156761412574	4829548	0.7	4644	22	726240	None
GCF_000463015.1	100.0	0.99	Neural Network (Specific Model)	11	0.918	5795261	327.00985368766794	7148516	0.67	6698	2	5795261	None
GCF_000512695.2	100.0	0.88	Neural Network (Specific Model)	11	0.871	128892	316.346828122176	6019946	0.59	5533	90	292790	None
GCF_000577615.1	100.0	0.98	Neural Network (Specific Model)	11	0.88	129756	323.1776164335045	6210859	0.59	5647	131	414023	None
GCF_000685355.1	95.52	2.55	Gradient Boost (General Model)	11	0.908	391736	279.6462044395725	3354763	0.64	3649	21	492196	None
GCF_000716545.1	99.18	0.46	Neural Network (Specific Model)	11	0.869	89226	318.6596511460285	7620895	0.74	6937	227	241841	None
GCF_000717245.1	100.0	0.02	Neural Network (Specific Model)	11	0.876	625243	330.5186622872499	7568795	0.71	6698	99	1274431	None
GCF_000718635.1	98.29	4.21	Gradient Boost (General Model)	11	0.864	268175	340.8215465052284	8588807	0.72	7268	118	1006958	None
GCF_000719775.1	100.0	0.06	Neural Network (Specific Model)	11	0.862	335080	328.772287097693	8023791	0.72	7022	117	865122	None
GCF_000720185.1	99.99	0.16	Neural Network (Specific Model)	11	0.854	132248	326.7460548998807	8641367	0.73	7541	162	337262	None
GCF_000730665.1	100.0	0.49	Neural Network (Specific Model)	11	0.896	109902	329.853220478943	5341796	0.63	4844	97	308481	None
GCF_000738775.1	99.99	0.44	Neural Network (Specific Model)	11	0.909	113001	319.50040983606556	5134337	0.69	4880	267	236997	None
GCF_000744655.1	100.0	0.59	Neural Network (Specific Model)	11	0.865	7115445	312.724527847949	9002860	0.72	8313	4	7115445	None
GCF_000744785.1	99.93	0.22	Neural Network (Specific Model)	11	0.874	5708283	334.3080437491347	8272299	0.72	7223	3	5708283	None
GCF_000757525.1	99.78	0.03	Neural Network (Specific Model)	11	0.893	541574	313.51408798813645	6385152	0.61	6069	56	980555	None
GCF_000761485.1	100.0	0.07	Neural Network (Specific Model)	11	0.9	81901	312.3775167785235	4953652	0.74	4768	139	287369	None
GCF_000774145.1	100.0	0.07	Neural Network (Specific Model)	11	0.881	962596	334.8853434288805	6319692	0.61	5547	32	1764021	None
GCF_000821305.1	98.49	0.97	Gradient Boost (General Model)	11	0.849	695847	296.6384317521781	4325182	0.32	4132	17	1721326	None
GCF_000834655.1	100.0	0.12	Neural Network (Specific Model)	11	0.914	103570	329.77240732050683	6906509	0.67	6393	138	358288	None
GCF_000974445.1	100.0	0.19	Neural Network (Specific Model)	11	0.915	364408	330.89409862570733	10698154	0.69	9896	55	822197	None
GCF_001015195.1	100.0	1.48	Neural Network (Specific Model)	11	0.908	117163	312.4056985294118	5600220	0.66	5440	190	426636	None
GCF_001050345.1	100.0	0.02	Neural Network (Specific Model)	11	0.887	341169	323.93540006927606	6313355	0.6	5774	47	708409	None
GCF_001269815.1	100.0	0.34	Neural Network (Specific Model)	11	0.879	262760	332.30792848112696	6274746	0.59	5537	48	696562	None
GCF_001282115.1	100.0	0.12	Neural Network (Specific Model)	11	0.884	22932	312.94545024257485	8963402	0.71	8451	692	186737	None
GCF_001297015.1	100.0	0.45	Neural Network (Specific Model)	11	0.884	318071	329.8458240439033	6518981	0.59	5831	49	1120210	None
GCF_001298555.1	99.56	0.21	Neural Network (Specific Model)	11	0.859	50809	310.60371808448053	9202048	0.72	8499	390	228851	None
GCF_001421355.1	99.99	0.31	Neural Network (Specific Model)	11	0.91	697573	328.43915040183697	3765909	0.67	3484	7	867338	None
GCF_001423135.1	99.99	0.0	Neural Network (Specific Model)	11	0.911	2028051	330.3057692307692	3953873	0.74	3640	5	2028051	None
GCF_001424485.1	99.66	0.05	Neural Network (Specific Model)	11	0.913	526948	319.4060233018246	4764686	0.74	4549	25	874803	None
GCF_001424645.1	99.99	0.87	Neural Network (Specific Model)	11	0.9	3141079	323.9555905511811	3423183	0.71	3175	4	3141079	None
GCF_001426945.1	99.98	0.01	Neural Network (Specific Model)	11	0.89	3450436	310.2501651618586	4741043	0.64	4541	4	3450436	None
GCF_001428125.1	99.83	0.23	Neural Network (Specific Model)	11	0.932	544746	321.969346598548	3845859	0.72	3719	12	860462	None
GCF_001428365.1	99.78	0.12	Neural Network (Specific Model)	11	0.899	758157	327.2175654853621	3540433	0.69	3245	9	1330357	None
GCF_001429625.1	100.0	0.1	Neural Network (Specific Model)	11	0.921	949080	320.7879791765263	4407722	0.72	4226	9	2158524	None
GCF_001432305.1	100.0	0.15	Neural Network (Specific Model)	11	0.916	3629963	323.4279475982533	3632663	0.66	3435	4	3629963	None
GCF_001442535.1	99.99	0.24	Neural Network (Specific Model)	11	0.841	5765176	345.29553704890026	5765176	0.67	4683	1	5765176	None
GCF_001463745.1	99.82	2.11	Neural Network (Specific Model)	11	0.894	108112	315.4640657084189	4630754	0.68	4383	89	401777	None
GCF_001484605.1	100.0	0.54	Neural Network (Specific Model)	11	0.883	5043757	321.77314914742067	5056151	0.65	4633	2	5043757	None
GCF_001552435.1	96.76	0.33	Gradient Boost (General Model)	11	0.92	19245	311.92483056069005	3293902	0.69	3246	310	105093	None
GCF_001552635.1	98.26	3.32	Gradient Boost (General Model)	11	0.89	84861	315.57596425211665	9023974	0.72	8504	173	368308	None
GCF_001598415.1	100.0	0.42	Neural Network (Specific Model)	11	0.904	116731	328.2753171137451	5228377	0.65	4809	108	459968	None
GCF_001612845.1	99.95	1.55	Neural Network (Specific Model)	11	0.895	129516	323.3151097718468	7539150	0.68	6969	117	423806	None
GCF_001612885.1	100.0	0.13	Neural Network (Specific Model)	11	0.907	650297	331.38276660138865	6144291	0.72	5617	25	1168526	None
GCF_001618955.1	100.0	0.04	Neural Network (Specific Model)	11	0.872	323956	312.25413432332095	6360215	0.62	5926	56	1181627	None
GCF_001650405.1	100.0	1.73	Neural Network (Specific Model)	11	0.92	110715	312.90461095100864	3534334	0.7	3470	56	297937	None
GCF_001654495.1	100.0	0.09	Neural Network (Specific Model)	11	0.873	7472530	342.365780783142	7472530	0.73	6359	1	7472530	None
GCF_001655615.1	100.0	0.35	Neural Network (Specific Model)	11	0.883	6500345	332.75430060816683	6500345	0.59	5755	1	6500345	None
GCF_001685355.1	100.0	0.09	Neural Network (Specific Model)	11	0.884	10319054	332.8502948241974	10319054	0.71	9158	1	10319054	None
GCF_001698815.1	99.99	1.31	Neural Network (Specific Model)	11	0.879	181449	326.8393248945148	6601350	0.59	5925	74	557998	None
GCF_001705035.1	99.99	0.28	Neural Network (Specific Model)	11	0.889	36322	312.1159420289855	3480487	0.72	3312	156	215854	None
GCF_001721645.1	99.99	0.55	Neural Network (Specific Model)	11	0.919	6581659	368.50018254837534	6581659	0.41	5478	1	6581659	None
GCF_001751245.1	97.2	1.14	Gradient Boost (General Model)	11	0.855	132276	337.05838323353294	6311054	0.71	5344	166	609676	None
GCF_001884135.1	100.0	0.24	Neural Network (Specific Model)	11	0.839	148012	274.9744048684446	5487699	0.35	5587	101	501271	None
GCF_001889605.1	100.0	0.04	Neural Network (Specific Model)	11	0.891	5158483	305.17363653883217	5324561	0.65	5189	2	5158483	None
GCF_001905005.1	100.0	0.04	Neural Network (Specific Model)	11	0.869	1153214	344.93174484983865	9573831	0.72	8058	29	1452656	None
GCF_001906585.1	100.0	0.73	Neural Network (Specific Model)	11	0.852	110055	303.11925658234384	8244886	0.72	7748	170	453879	None
GCF_001921865.1	100.0	0.0	Neural Network (Specific Model)	11	0.883	518323	335.31732389619145	6755444	0.64	5934	25	767496	None
GCF_001942415.1	78.41	2.54	Gradient Boost (General Model)	11	0.839	65271	222.0478400176776	7125388	0.74	9051	250	224045	None
GCF_001981525.1	100.0	0.05	Neural Network (Specific Model)	11	0.895	230547	319.77804459691254	3117315	0.66	2915	28	440471	None
GCF_002005225.1	100.0	0.32	Neural Network (Specific Model)	11	0.874	8550793	347.89888423988845	8550793	0.72	7170	1	8550793	None
GCF_002113165.1	100.0	0.07	Neural Network (Specific Model)	11	0.887	242850	327.78834294808036	5565776	0.63	5027	57	638833	None
GCF_002128465.1	99.99	0.27	Neural Network (Specific Model)	11	0.866	24594	304.58935931060324	8426663	0.72	8007	685	117572	None
GCF_002155895.1	100.0	0.71	Neural Network (Specific Model)	11	0.886	20398	316.1201501877347	7682401	0.72	7191	808	77900	None
GCF_002158995.1	99.99	0.06	Neural Network (Specific Model)	11	0.865	194944	317.3305725603169	6103762	0.57	5554	49	530585	None
GCF_002204185.1	100.0	0.15	Neural Network (Specific Model)	11	0.868	239649	299.85012325390306	6294057	0.61	6085	77	461008	None
GCF_002224285.1	99.99	0.6	Neural Network (Specific Model)	11	0.899	5063552	320.0686026936027	5063552	0.63	4752	1	5063552	None
GCF_002374835.1	99.99	0.22	Neural Network (Specific Model)	11	0.919	467260	320.59196787148596	3900947	0.69	3735	57	1195914	None
GCF_002382885.1	100.0	0.09	Neural Network (Specific Model)	11	0.878	85451	323.7857337326436	8116078	0.71	7346	189	228432	None
GCF_002531725.1	100.0	0.6	Neural Network (Specific Model)	11	0.868	232110	305.16619843264823	7122227	0.61	6763	99	534879	None
GCF_002560985.1	99.93	0.36	Neural Network (Specific Model)	11	0.811	110712	272.26734385130754	4652556	0.36	4627	153	259944	None
GCF_002705755.3	93.8	3.0	Neural Network (Specific Model)	4	0.89	160519	529.024485798237	3625508	0.64	2042	225	642018	None
GCF_002711365.1	99.99	0.04	Neural Network (Specific Model)	11	0.89	677279	334.8344797936372	7866187	0.72	6978	23	1030026	None
GCF_002741075.1	100.0	0.29	Neural Network (Specific Model)	11	0.884	5794410	326.8576027267563	5847120	0.62	5281	2	5794410	None
GCF_002746455.1	100.0	0.21	Neural Network (Specific Model)	11	0.831	153281	265.4503726287263	5651163	0.35	5904	183	457771	None
GCF_002760665.1	100.0	0.09	Neural Network (Specific Model)	11	0.878	127592	320.56323699421966	4730650	0.63	4325	113	411400	None
GCF_002803065.1	100.0	0.07	Neural Network (Specific Model)	11	0.872	268770	323.3469725377743	10064235	0.7	9067	61	1496041	None
GCF_002835675.1	100.0	1.98	Neural Network (Specific Model)	11	0.819	609391	280.91040939966956	5597764	0.4	5447	47	1440255	None
GCF_002843605.1	100.0	1.62	Neural Network (Specific Model)	11	0.888	6767994	332.40967047524424	6767994	0.61	6039	1	6767994	None
GCF_002892835.1	100.0	0.12	Neural Network (Specific Model)	11	0.904	411268	325.82715390770875	4049730	0.65	3749	23	765007	None
GCF_002920615.1	100.0	0.25	Neural Network (Specific Model)	11	0.864	235045	321.3495270349177	9536025	0.72	8563	116	518128	None
GCF_002953135.1	100.0	0.29	Neural Network (Specific Model)	11	0.898	4276407	321.18899691723976	4513383	0.61	4217	2	4276407	None
GCF_002979865.1	100.0	0.04	Neural Network (Specific Model)	11	0.885	657913	319.01508558166523	3723429	0.61	3447	19	1234058	None
GCF_002980555.1	99.79	0.67	Neural Network (Specific Model)	11	0.896	782320	312.6692292907938	5437700	0.59	5203	44	1416421	None
GCF_003002895.1	99.98	0.01	Neural Network (Specific Model)	11	0.912	111180	321.2868102685158	3573222	0.71	3389	62	276785	None
GCF_003003265.1	94.31	0.2	Neural Network (Specific Model)	11	0.904	372166	325.17730291654635	3728823	0.65	3463	21	806875	None
GCF_003027925.1	100.0	0.52	Neural Network (Specific Model)	11	0.898	139556	342.1401151631478	7134265	0.73	6252	174	404211	None
GCF_003031675.1	100.0	0.41	Neural Network (Specific Model)	11	0.898	134607	335.7332113449222	6120652	0.61	5465	91	350723	None
GCF_003065425.1	100.0	0.05	Neural Network (Specific Model)	11	0.904	3161403	318.37594978526596	3193647	0.65	3027	2	3161403	None
GCF_003074055.1	100.0	0.08	Neural Network (Specific Model)	11	0.881	7641029	325.9520081194722	7641029	0.72	6897	1	7641029	None
GCF_003148475.1	100.0	0.25	Neural Network (Specific Model)	11	0.89	232367	306.1737279114328	4836797	0.63	4697	43	582227	None
GCF_003151255.1	99.99	0.53	Neural Network (Specific Model)	11	0.88	4403107	313.06631171345595	4403107	0.64	4132	1	4403107	None
GCF_003205575.1	99.9	1.43	Neural Network (Specific Model)	11	0.873	76804	319.52667940614435	7455770	0.73	6803	439	236249	None
GCF_003228315.1	100.0	0.97	Neural Network (Specific Model)	11	0.881	6845198	325.2251655629139	6845198	0.6	6191	1	6845198	None
GCF_003287975.1	100.0	0.09	Neural Network (Specific Model)	11	0.87	133618	313.3664653971203	4647352	0.66	4306	116	554363	None
GCF_003315205.1	99.14	1.53	Neural Network (Specific Model)	11	0.891	465514	361.59346725962274	7930206	0.6	6521	32	1283227	None
GCF_003327285.1	99.97	0.5	Neural Network (Specific Model)	11	0.915	704118	333.9853361945637	3055675	0.68	2796	13	1193029	None
GCF_003403055.1	99.99	2.93	Neural Network (Specific Model)	11	0.869	6396991	321.41230736974524	10567477	0.7	9539	4	6396991	None
GCF_003429565.1	100.0	0.28	Neural Network (Specific Model)	11	0.887	58844	324.51136197038556	7471434	0.71	6821	239	220725	None
GCF_003515075.1	99.94	0.21	Neural Network (Specific Model)	11	0.913	850722	326.6084064106441	3541169	0.68	3307	17	980120	None
GCF_003570725.1	99.99	0.14	Neural Network (Specific Model)	11	0.829	118128	285.8581965262907	4341281	0.38	4203	85	526586	None
GCF_003576405.1	99.97	1.05	Neural Network (Specific Model)	11	0.914	10006	279.0318434122115	3129032	0.73	3423	620	69786	None
GCF_003581425.1	99.98	0.56	Neural Network (Specific Model)	11	0.912	1549559	308.25319767441863	3482706	0.74	3440	5	1570942	None
